model,site,year,predicted
HadGEM2-ES.WRF,kansas,2026,113
HadGEM2-ES.WRF,kansas,2027,140
HadGEM2-ES.WRF,kansas,2028,104
HadGEM2-ES.WRF,kansas,2029,109
HadGEM2-ES.WRF,kansas,2030,108
HadGEM2-ES.WRF,kansas,2031,114
HadGEM2-ES.WRF,kansas,2032,114
HadGEM2-ES.WRF,kansas,2033,109
HadGEM2-ES.WRF,kansas,2034,112
HadGEM2-ES.WRF,kansas,2035,108
HadGEM2-ES.WRF,kansas,2036,108
HadGEM2-ES.WRF,kansas,2037,111
HadGEM2-ES.WRF,kansas,2038,116
HadGEM2-ES.WRF,kansas,2039,123
HadGEM2-ES.WRF,kansas,2040,110
HadGEM2-ES.WRF,kansas,2041,114
HadGEM2-ES.WRF,kansas,2042,111
HadGEM2-ES.WRF,kansas,2043,109
HadGEM2-ES.WRF,kansas,2044,105
HadGEM2-ES.WRF,kansas,2045,114
HadGEM2-ES.WRF,kansas,2046,127
HadGEM2-ES.WRF,kansas,2047,104
HadGEM2-ES.WRF,kansas,2048,108
HadGEM2-ES.WRF,kansas,2049,108
HadGEM2-ES.WRF,kansas,2050,109
HadGEM2-ES.WRF,kansas,2051,114
HadGEM2-ES.WRF,kansas,2052,112
HadGEM2-ES.WRF,kansas,2053,119
HadGEM2-ES.WRF,kansas,2054,104
HadGEM2-ES.WRF,kansas,2055,104
HadGEM2-ES.WRF,kansas,2056,104
HadGEM2-ES.WRF,kansas,2057,106
HadGEM2-ES.WRF,kansas,2058,102
HadGEM2-ES.WRF,kansas,2059,110
HadGEM2-ES.WRF,kansas,2060,105
HadGEM2-ES.WRF,kansas,2061,107
HadGEM2-ES.WRF,kansas,2062,105
HadGEM2-ES.WRF,kansas,2063,106
HadGEM2-ES.WRF,kansas,2064,116
HadGEM2-ES.WRF,kansas,2065,107
HadGEM2-ES.WRF,kansas,2066,120
HadGEM2-ES.WRF,kansas,2067,112
HadGEM2-ES.WRF,kansas,2068,104
HadGEM2-ES.WRF,kansas,2069,104
HadGEM2-ES.WRF,kansas,2070,114
HadGEM2-ES.WRF,kansas,2071,109
HadGEM2-ES.WRF,kansas,2072,110
HadGEM2-ES.WRF,kansas,2073,104
HadGEM2-ES.WRF,kansas,2074,103
HadGEM2-ES.WRF,kansas,2075,107
HadGEM2-ES.WRF,kansas,2076,102
HadGEM2-ES.WRF,kansas,2077,109
HadGEM2-ES.WRF,kansas,2078,106
HadGEM2-ES.WRF,kansas,2079,107
HadGEM2-ES.WRF,kansas,2080,111
HadGEM2-ES.WRF,kansas,2081,103
HadGEM2-ES.WRF,kansas,2082,131
HadGEM2-ES.WRF,kansas,2083,114
HadGEM2-ES.WRF,kansas,2084,105
HadGEM2-ES.WRF,kansas,2085,104
HadGEM2-ES.WRF,kansas,2086,109
HadGEM2-ES.WRF,kansas,2087,103
HadGEM2-ES.WRF,kansas,2088,106
HadGEM2-ES.WRF,kansas,2089,106
HadGEM2-ES.WRF,kansas,2090,108
HadGEM2-ES.WRF,kansas,2091,107
HadGEM2-ES.WRF,kansas,2092,110
HadGEM2-ES.WRF,kansas,2093,129
HadGEM2-ES.WRF,kansas,2094,106
HadGEM2-ES.WRF,kansas,2095,112
HadGEM2-ES.WRF,kansas,2096,103
HadGEM2-ES.WRF,kansas,2097,104
HadGEM2-ES.WRF,kansas,2098,104
HadGEM2-ES.WRF,kansas,2099,107
HadGEM2-ES.WRF,oakville,2007,146
HadGEM2-ES.WRF,oakville,2008,140
HadGEM2-ES.WRF,oakville,2009,138
HadGEM2-ES.WRF,oakville,2010,130
HadGEM2-ES.WRF,oakville,2011,136
HadGEM2-ES.WRF,oakville,2012,148
HadGEM2-ES.WRF,oakville,2013,140
HadGEM2-ES.WRF,oakville,2014,136
HadGEM2-ES.WRF,oakville,2015,139
HadGEM2-ES.WRF,oakville,2016,137
HadGEM2-ES.WRF,oakville,2017,133
HadGEM2-ES.WRF,oakville,2018,137
HadGEM2-ES.WRF,oakville,2019,136
HadGEM2-ES.WRF,oakville,2020,135
HadGEM2-ES.WRF,oakville,2021,136
HadGEM2-ES.WRF,oakville,2022,132
HadGEM2-ES.WRF,oakville,2023,131
HadGEM2-ES.WRF,oakville,2024,136
HadGEM2-ES.WRF,oakville,2025,137
HadGEM2-ES.WRF,oakville,2026,148
HadGEM2-ES.WRF,oakville,2027,138
HadGEM2-ES.WRF,oakville,2028,128
HadGEM2-ES.WRF,oakville,2029,128
HadGEM2-ES.WRF,oakville,2030,130
HadGEM2-ES.WRF,oakville,2031,130
HadGEM2-ES.WRF,oakville,2032,138
HadGEM2-ES.WRF,oakville,2033,127
HadGEM2-ES.WRF,oakville,2034,130
HadGEM2-ES.WRF,oakville,2035,133
HadGEM2-ES.WRF,oakville,2036,132
HadGEM2-ES.WRF,oakville,2037,135
HadGEM2-ES.WRF,oakville,2038,132
HadGEM2-ES.WRF,oakville,2039,140
HadGEM2-ES.WRF,oakville,2040,137
HadGEM2-ES.WRF,oakville,2041,134
HadGEM2-ES.WRF,oakville,2042,127
HadGEM2-ES.WRF,oakville,2043,138
HadGEM2-ES.WRF,oakville,2044,128
HadGEM2-ES.WRF,oakville,2045,129
HadGEM2-ES.WRF,oakville,2046,130
HadGEM2-ES.WRF,oakville,2047,129
HadGEM2-ES.WRF,oakville,2048,126
HadGEM2-ES.WRF,oakville,2049,135
HadGEM2-ES.WRF,oakville,2050,128
HadGEM2-ES.WRF,oakville,2051,129
HadGEM2-ES.WRF,oakville,2052,128
HadGEM2-ES.WRF,oakville,2053,135
HadGEM2-ES.WRF,oakville,2054,128
HadGEM2-ES.WRF,oakville,2055,132
HadGEM2-ES.WRF,oakville,2056,133
HadGEM2-ES.WRF,oakville,2057,136
HadGEM2-ES.WRF,oakville,2058,126
HadGEM2-ES.WRF,oakville,2059,135
HadGEM2-ES.WRF,oakville,2060,129
HadGEM2-ES.WRF,oakville,2061,130
HadGEM2-ES.WRF,oakville,2062,138
HadGEM2-ES.WRF,oakville,2063,128
HadGEM2-ES.WRF,oakville,2064,129
HadGEM2-ES.WRF,oakville,2065,126
HadGEM2-ES.WRF,oakville,2066,119
HadGEM2-ES.WRF,oakville,2067,129
HadGEM2-ES.WRF,oakville,2068,127
HadGEM2-ES.WRF,oakville,2069,133
HadGEM2-ES.WRF,oakville,2070,127
HadGEM2-ES.WRF,oakville,2071,125
HadGEM2-ES.WRF,oakville,2072,126
HadGEM2-ES.WRF,oakville,2073,125
HadGEM2-ES.WRF,oakville,2074,124
HadGEM2-ES.WRF,oakville,2075,129
HadGEM2-ES.WRF,oakville,2076,127
HadGEM2-ES.WRF,oakville,2077,127
HadGEM2-ES.WRF,oakville,2078,125
HadGEM2-ES.WRF,oakville,2079,126
HadGEM2-ES.WRF,oakville,2080,129
HadGEM2-ES.WRF,oakville,2081,120
HadGEM2-ES.WRF,oakville,2082,129
HadGEM2-ES.WRF,oakville,2083,123
HadGEM2-ES.WRF,oakville,2084,126
HadGEM2-ES.WRF,oakville,2085,125
HadGEM2-ES.WRF,oakville,2086,122
HadGEM2-ES.WRF,oakville,2087,118
HadGEM2-ES.WRF,oakville,2088,123
HadGEM2-ES.WRF,oakville,2089,125
HadGEM2-ES.WRF,oakville,2090,125
HadGEM2-ES.WRF,oakville,2091,129
HadGEM2-ES.WRF,oakville,2092,121
HadGEM2-ES.WRF,oakville,2093,116
HadGEM2-ES.WRF,oakville,2094,128
HadGEM2-ES.WRF,oakville,2095,124
HadGEM2-ES.WRF,oakville,2096,120
HadGEM2-ES.WRF,oakville,2097,120
HadGEM2-ES.WRF,oakville,2098,124
HadGEM2-ES.WRF,oakville,2099,137
HadGEM2-ES.WRF,vaira,2007,71
HadGEM2-ES.WRF,vaira,2008,51
HadGEM2-ES.WRF,vaira,2009,58
HadGEM2-ES.WRF,vaira,2010,34
HadGEM2-ES.WRF,vaira,2011,68
HadGEM2-ES.WRF,vaira,2012,40
HadGEM2-ES.WRF,vaira,2013,40
HadGEM2-ES.WRF,vaira,2014,48
HadGEM2-ES.WRF,vaira,2015,54
HadGEM2-ES.WRF,vaira,2016,54
HadGEM2-ES.WRF,vaira,2017,47
HadGEM2-ES.WRF,vaira,2018,76
HadGEM2-ES.WRF,vaira,2019,47
HadGEM2-ES.WRF,vaira,2020,48
HadGEM2-ES.WRF,vaira,2021,61
HadGEM2-ES.WRF,vaira,2022,42
HadGEM2-ES.WRF,vaira,2023,73
HadGEM2-ES.WRF,vaira,2024,59
HadGEM2-ES.WRF,vaira,2025,65
HadGEM2-ES.WRF,vaira,2026,52
HadGEM2-ES.WRF,vaira,2027,75
HadGEM2-ES.WRF,vaira,2028,59
HadGEM2-ES.WRF,vaira,2029,69
HadGEM2-ES.WRF,vaira,2030,35
HadGEM2-ES.WRF,vaira,2031,71
HadGEM2-ES.WRF,vaira,2032,47
HadGEM2-ES.WRF,vaira,2033,62
HadGEM2-ES.WRF,vaira,2034,54
HadGEM2-ES.WRF,vaira,2035,40
HadGEM2-ES.WRF,vaira,2036,43
HadGEM2-ES.WRF,vaira,2037,62
HadGEM2-ES.WRF,vaira,2038,70
HadGEM2-ES.WRF,vaira,2039,41
HadGEM2-ES.WRF,vaira,2040,42
HadGEM2-ES.WRF,vaira,2041,39
HadGEM2-ES.WRF,vaira,2042,55
HadGEM2-ES.WRF,vaira,2043,79
HadGEM2-ES.WRF,vaira,2044,68
HadGEM2-ES.WRF,vaira,2045,53
HadGEM2-ES.WRF,vaira,2046,54
HadGEM2-ES.WRF,vaira,2047,55
HadGEM2-ES.WRF,vaira,2048,63
HadGEM2-ES.WRF,vaira,2049,44
HadGEM2-ES.WRF,vaira,2050,49
HadGEM2-ES.WRF,vaira,2051,60
HadGEM2-ES.WRF,vaira,2052,70
HadGEM2-ES.WRF,vaira,2053,51
HadGEM2-ES.WRF,vaira,2054,60
HadGEM2-ES.WRF,vaira,2055,39
HadGEM2-ES.WRF,vaira,2056,52
HadGEM2-ES.WRF,vaira,2057,33
HadGEM2-ES.WRF,vaira,2058,56
HadGEM2-ES.WRF,vaira,2059,70
HadGEM2-ES.WRF,vaira,2060,60
HadGEM2-ES.WRF,vaira,2061,73
HadGEM2-ES.WRF,vaira,2062,64
HadGEM2-ES.WRF,vaira,2063,39
HadGEM2-ES.WRF,vaira,2064,48
HadGEM2-ES.WRF,vaira,2065,32
HadGEM2-ES.WRF,vaira,2066,65
HadGEM2-ES.WRF,vaira,2067,46
HadGEM2-ES.WRF,vaira,2068,84
HadGEM2-ES.WRF,vaira,2069,67
HadGEM2-ES.WRF,vaira,2070,44
HadGEM2-ES.WRF,vaira,2071,67
HadGEM2-ES.WRF,vaira,2072,66
HadGEM2-ES.WRF,vaira,2073,40
HadGEM2-ES.WRF,vaira,2074,53
HadGEM2-ES.WRF,vaira,2075,55
HadGEM2-ES.WRF,vaira,2076,44
HadGEM2-ES.WRF,vaira,2077,64
HadGEM2-ES.WRF,vaira,2078,56
HadGEM2-ES.WRF,vaira,2079,50
HadGEM2-ES.WRF,vaira,2080,37
HadGEM2-ES.WRF,vaira,2081,62
HadGEM2-ES.WRF,vaira,2082,48
HadGEM2-ES.WRF,vaira,2083,42
HadGEM2-ES.WRF,vaira,2084,67
HadGEM2-ES.WRF,vaira,2085,44
HadGEM2-ES.WRF,vaira,2086,48
HadGEM2-ES.WRF,vaira,2087,35
HadGEM2-ES.WRF,vaira,2088,65
HadGEM2-ES.WRF,vaira,2089,58
HadGEM2-ES.WRF,vaira,2090,42
HadGEM2-ES.WRF,vaira,2091,39
HadGEM2-ES.WRF,vaira,2092,18
HadGEM2-ES.WRF,vaira,2093,35
HadGEM2-ES.WRF,vaira,2094,79
HadGEM2-ES.WRF,vaira,2095,71
HadGEM2-ES.WRF,vaira,2096,32
HadGEM2-ES.WRF,vaira,2097,68
HadGEM2-ES.WRF,vaira,2098,42
HadGEM2-ES.WRF,vaira,2099,64
MPI-ESM-LR.CRCM5-UQAM,ibp,2007,244
MPI-ESM-LR.CRCM5-UQAM,ibp,2008,164
MPI-ESM-LR.CRCM5-UQAM,ibp,2009,222
MPI-ESM-LR.CRCM5-UQAM,ibp,2010,214
MPI-ESM-LR.CRCM5-UQAM,ibp,2011,179
MPI-ESM-LR.CRCM5-UQAM,ibp,2012,243
MPI-ESM-LR.CRCM5-UQAM,ibp,2013,227
MPI-ESM-LR.CRCM5-UQAM,ibp,2014,210
MPI-ESM-LR.CRCM5-UQAM,ibp,2015,202
MPI-ESM-LR.CRCM5-UQAM,ibp,2016,167
MPI-ESM-LR.CRCM5-UQAM,ibp,2017,196
MPI-ESM-LR.CRCM5-UQAM,ibp,2018,210
MPI-ESM-LR.CRCM5-UQAM,ibp,2019,240
MPI-ESM-LR.CRCM5-UQAM,ibp,2020,182
MPI-ESM-LR.CRCM5-UQAM,ibp,2021,162
MPI-ESM-LR.CRCM5-UQAM,ibp,2022,232
MPI-ESM-LR.CRCM5-UQAM,ibp,2023,184
MPI-ESM-LR.CRCM5-UQAM,ibp,2024,186
MPI-ESM-LR.CRCM5-UQAM,ibp,2025,237
MPI-ESM-LR.CRCM5-UQAM,ibp,2026,218
MPI-ESM-LR.CRCM5-UQAM,ibp,2027,147
MPI-ESM-LR.CRCM5-UQAM,ibp,2028,172
MPI-ESM-LR.CRCM5-UQAM,ibp,2029,226
MPI-ESM-LR.CRCM5-UQAM,ibp,2030,203
MPI-ESM-LR.CRCM5-UQAM,ibp,2031,203
MPI-ESM-LR.CRCM5-UQAM,ibp,2032,200
MPI-ESM-LR.CRCM5-UQAM,ibp,2034,223
MPI-ESM-LR.CRCM5-UQAM,ibp,2035,164
MPI-ESM-LR.CRCM5-UQAM,ibp,2036,197
MPI-ESM-LR.CRCM5-UQAM,ibp,2037,187
MPI-ESM-LR.CRCM5-UQAM,ibp,2038,214
MPI-ESM-LR.CRCM5-UQAM,ibp,2039,246
MPI-ESM-LR.CRCM5-UQAM,ibp,2040,230
MPI-ESM-LR.CRCM5-UQAM,ibp,2041,220
MPI-ESM-LR.CRCM5-UQAM,ibp,2042,211
MPI-ESM-LR.CRCM5-UQAM,ibp,2043,201
MPI-ESM-LR.CRCM5-UQAM,ibp,2044,218
MPI-ESM-LR.CRCM5-UQAM,ibp,2045,206
MPI-ESM-LR.CRCM5-UQAM,ibp,2046,198
MPI-ESM-LR.CRCM5-UQAM,ibp,2047,210
MPI-ESM-LR.CRCM5-UQAM,ibp,2048,216
MPI-ESM-LR.CRCM5-UQAM,ibp,2049,191
MPI-ESM-LR.CRCM5-UQAM,ibp,2050,196
MPI-ESM-LR.CRCM5-UQAM,ibp,2051,234
MPI-ESM-LR.CRCM5-UQAM,ibp,2052,239
MPI-ESM-LR.CRCM5-UQAM,ibp,2053,190
MPI-ESM-LR.CRCM5-UQAM,ibp,2054,206
MPI-ESM-LR.CRCM5-UQAM,ibp,2055,132
MPI-ESM-LR.CRCM5-UQAM,ibp,2056,156
MPI-ESM-LR.CRCM5-UQAM,ibp,2057,179
MPI-ESM-LR.CRCM5-UQAM,ibp,2058,239
MPI-ESM-LR.CRCM5-UQAM,ibp,2059,195
MPI-ESM-LR.CRCM5-UQAM,ibp,2060,214
MPI-ESM-LR.CRCM5-UQAM,ibp,2061,205
MPI-ESM-LR.CRCM5-UQAM,ibp,2062,247
MPI-ESM-LR.CRCM5-UQAM,ibp,2063,199
MPI-ESM-LR.CRCM5-UQAM,ibp,2064,206
MPI-ESM-LR.CRCM5-UQAM,ibp,2065,232
MPI-ESM-LR.CRCM5-UQAM,ibp,2066,226
MPI-ESM-LR.CRCM5-UQAM,ibp,2067,232
MPI-ESM-LR.CRCM5-UQAM,ibp,2068,229
MPI-ESM-LR.CRCM5-UQAM,ibp,2069,189
MPI-ESM-LR.CRCM5-UQAM,ibp,2070,183
MPI-ESM-LR.CRCM5-UQAM,ibp,2071,206
MPI-ESM-LR.CRCM5-UQAM,ibp,2072,184
MPI-ESM-LR.CRCM5-UQAM,ibp,2073,195
MPI-ESM-LR.CRCM5-UQAM,ibp,2074,230
MPI-ESM-LR.CRCM5-UQAM,ibp,2075,199
MPI-ESM-LR.CRCM5-UQAM,ibp,2076,197
MPI-ESM-LR.CRCM5-UQAM,ibp,2077,211
MPI-ESM-LR.CRCM5-UQAM,ibp,2078,174
MPI-ESM-LR.CRCM5-UQAM,ibp,2079,202
MPI-ESM-LR.CRCM5-UQAM,ibp,2080,257
MPI-ESM-LR.CRCM5-UQAM,ibp,2081,209
MPI-ESM-LR.CRCM5-UQAM,ibp,2082,212
MPI-ESM-LR.CRCM5-UQAM,ibp,2083,105
MPI-ESM-LR.CRCM5-UQAM,ibp,2084,190
MPI-ESM-LR.CRCM5-UQAM,ibp,2085,199
MPI-ESM-LR.CRCM5-UQAM,ibp,2086,191
MPI-ESM-LR.CRCM5-UQAM,ibp,2087,219
MPI-ESM-LR.CRCM5-UQAM,ibp,2088,210
MPI-ESM-LR.CRCM5-UQAM,ibp,2089,198
MPI-ESM-LR.CRCM5-UQAM,ibp,2090,166
MPI-ESM-LR.CRCM5-UQAM,ibp,2091,197
MPI-ESM-LR.CRCM5-UQAM,ibp,2092,214
MPI-ESM-LR.CRCM5-UQAM,ibp,2093,157
MPI-ESM-LR.CRCM5-UQAM,ibp,2094,227
MPI-ESM-LR.CRCM5-UQAM,ibp,2096,224
MPI-ESM-LR.CRCM5-UQAM,ibp,2097,214
MPI-ESM-LR.CRCM5-UQAM,ibp,2098,227
MPI-ESM-LR.CRCM5-UQAM,ibp,2099,209
MPI-ESM-LR.CRCM5-UQAM,ibp,2100,216
MPI-ESM-LR.CRCM5-UQAM,kansas,2007,110
MPI-ESM-LR.CRCM5-UQAM,kansas,2008,117
MPI-ESM-LR.CRCM5-UQAM,kansas,2009,119
MPI-ESM-LR.CRCM5-UQAM,kansas,2010,118
MPI-ESM-LR.CRCM5-UQAM,kansas,2011,122
MPI-ESM-LR.CRCM5-UQAM,kansas,2012,120
MPI-ESM-LR.CRCM5-UQAM,kansas,2013,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2014,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2015,116
MPI-ESM-LR.CRCM5-UQAM,kansas,2016,114
MPI-ESM-LR.CRCM5-UQAM,kansas,2017,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2018,114
MPI-ESM-LR.CRCM5-UQAM,kansas,2019,103
MPI-ESM-LR.CRCM5-UQAM,kansas,2020,113
MPI-ESM-LR.CRCM5-UQAM,kansas,2021,111
MPI-ESM-LR.CRCM5-UQAM,kansas,2022,109
MPI-ESM-LR.CRCM5-UQAM,kansas,2023,106
MPI-ESM-LR.CRCM5-UQAM,kansas,2024,106
MPI-ESM-LR.CRCM5-UQAM,kansas,2025,123
MPI-ESM-LR.CRCM5-UQAM,kansas,2026,116
MPI-ESM-LR.CRCM5-UQAM,kansas,2027,115
MPI-ESM-LR.CRCM5-UQAM,kansas,2028,106
MPI-ESM-LR.CRCM5-UQAM,kansas,2029,114
MPI-ESM-LR.CRCM5-UQAM,kansas,2030,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2031,106
MPI-ESM-LR.CRCM5-UQAM,kansas,2032,109
MPI-ESM-LR.CRCM5-UQAM,kansas,2033,120
MPI-ESM-LR.CRCM5-UQAM,kansas,2034,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2035,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2036,117
MPI-ESM-LR.CRCM5-UQAM,kansas,2037,111
MPI-ESM-LR.CRCM5-UQAM,kansas,2038,113
MPI-ESM-LR.CRCM5-UQAM,kansas,2039,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2040,113
MPI-ESM-LR.CRCM5-UQAM,kansas,2041,106
MPI-ESM-LR.CRCM5-UQAM,kansas,2042,109
MPI-ESM-LR.CRCM5-UQAM,kansas,2043,106
MPI-ESM-LR.CRCM5-UQAM,kansas,2044,119
MPI-ESM-LR.CRCM5-UQAM,kansas,2045,112
MPI-ESM-LR.CRCM5-UQAM,kansas,2046,112
MPI-ESM-LR.CRCM5-UQAM,kansas,2047,111
MPI-ESM-LR.CRCM5-UQAM,kansas,2048,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2049,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2050,121
MPI-ESM-LR.CRCM5-UQAM,kansas,2051,105
MPI-ESM-LR.CRCM5-UQAM,kansas,2052,103
MPI-ESM-LR.CRCM5-UQAM,kansas,2053,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2054,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2055,110
MPI-ESM-LR.CRCM5-UQAM,kansas,2056,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2057,112
MPI-ESM-LR.CRCM5-UQAM,kansas,2058,119
MPI-ESM-LR.CRCM5-UQAM,kansas,2059,122
MPI-ESM-LR.CRCM5-UQAM,kansas,2060,115
MPI-ESM-LR.CRCM5-UQAM,kansas,2061,117
MPI-ESM-LR.CRCM5-UQAM,kansas,2062,112
MPI-ESM-LR.CRCM5-UQAM,kansas,2063,103
MPI-ESM-LR.CRCM5-UQAM,kansas,2064,118
MPI-ESM-LR.CRCM5-UQAM,kansas,2065,116
MPI-ESM-LR.CRCM5-UQAM,kansas,2066,108
MPI-ESM-LR.CRCM5-UQAM,kansas,2067,113
MPI-ESM-LR.CRCM5-UQAM,kansas,2068,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2069,110
MPI-ESM-LR.CRCM5-UQAM,kansas,2070,115
MPI-ESM-LR.CRCM5-UQAM,kansas,2071,113
MPI-ESM-LR.CRCM5-UQAM,kansas,2072,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2073,124
MPI-ESM-LR.CRCM5-UQAM,kansas,2074,126
MPI-ESM-LR.CRCM5-UQAM,kansas,2075,110
MPI-ESM-LR.CRCM5-UQAM,kansas,2076,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2077,118
MPI-ESM-LR.CRCM5-UQAM,kansas,2078,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2079,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2080,110
MPI-ESM-LR.CRCM5-UQAM,kansas,2081,106
MPI-ESM-LR.CRCM5-UQAM,kansas,2082,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2083,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2084,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2085,108
MPI-ESM-LR.CRCM5-UQAM,kansas,2086,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2087,109
MPI-ESM-LR.CRCM5-UQAM,kansas,2088,110
MPI-ESM-LR.CRCM5-UQAM,kansas,2089,113
MPI-ESM-LR.CRCM5-UQAM,kansas,2090,117
MPI-ESM-LR.CRCM5-UQAM,kansas,2091,105
MPI-ESM-LR.CRCM5-UQAM,kansas,2092,104
MPI-ESM-LR.CRCM5-UQAM,kansas,2093,125
MPI-ESM-LR.CRCM5-UQAM,kansas,2094,113
MPI-ESM-LR.CRCM5-UQAM,kansas,2095,112
MPI-ESM-LR.CRCM5-UQAM,kansas,2096,106
MPI-ESM-LR.CRCM5-UQAM,kansas,2097,106
MPI-ESM-LR.CRCM5-UQAM,kansas,2098,107
MPI-ESM-LR.CRCM5-UQAM,kansas,2099,114
MPI-ESM-LR.CRCM5-UQAM,kansas,2100,108
MPI-ESM-LR.CRCM5-UQAM,oakville,2007,143
MPI-ESM-LR.CRCM5-UQAM,oakville,2008,142
MPI-ESM-LR.CRCM5-UQAM,oakville,2009,132
MPI-ESM-LR.CRCM5-UQAM,oakville,2010,137
MPI-ESM-LR.CRCM5-UQAM,oakville,2011,145
MPI-ESM-LR.CRCM5-UQAM,oakville,2012,134
MPI-ESM-LR.CRCM5-UQAM,oakville,2013,129
MPI-ESM-LR.CRCM5-UQAM,oakville,2014,134
MPI-ESM-LR.CRCM5-UQAM,oakville,2015,133
MPI-ESM-LR.CRCM5-UQAM,oakville,2016,136
MPI-ESM-LR.CRCM5-UQAM,oakville,2017,135
MPI-ESM-LR.CRCM5-UQAM,oakville,2018,134
MPI-ESM-LR.CRCM5-UQAM,oakville,2019,133
MPI-ESM-LR.CRCM5-UQAM,oakville,2020,137
MPI-ESM-LR.CRCM5-UQAM,oakville,2021,142
MPI-ESM-LR.CRCM5-UQAM,oakville,2022,136
MPI-ESM-LR.CRCM5-UQAM,oakville,2023,137
MPI-ESM-LR.CRCM5-UQAM,oakville,2024,140
MPI-ESM-LR.CRCM5-UQAM,oakville,2025,134
MPI-ESM-LR.CRCM5-UQAM,oakville,2026,139
MPI-ESM-LR.CRCM5-UQAM,oakville,2027,131
MPI-ESM-LR.CRCM5-UQAM,oakville,2028,133
MPI-ESM-LR.CRCM5-UQAM,oakville,2029,136
MPI-ESM-LR.CRCM5-UQAM,oakville,2030,133
MPI-ESM-LR.CRCM5-UQAM,oakville,2031,133
MPI-ESM-LR.CRCM5-UQAM,oakville,2032,135
MPI-ESM-LR.CRCM5-UQAM,oakville,2033,142
MPI-ESM-LR.CRCM5-UQAM,oakville,2034,129
MPI-ESM-LR.CRCM5-UQAM,oakville,2035,135
MPI-ESM-LR.CRCM5-UQAM,oakville,2036,134
MPI-ESM-LR.CRCM5-UQAM,oakville,2037,138
MPI-ESM-LR.CRCM5-UQAM,oakville,2038,140
MPI-ESM-LR.CRCM5-UQAM,oakville,2039,130
MPI-ESM-LR.CRCM5-UQAM,oakville,2040,128
MPI-ESM-LR.CRCM5-UQAM,oakville,2041,123
MPI-ESM-LR.CRCM5-UQAM,oakville,2042,137
MPI-ESM-LR.CRCM5-UQAM,oakville,2043,131
MPI-ESM-LR.CRCM5-UQAM,oakville,2044,132
MPI-ESM-LR.CRCM5-UQAM,oakville,2045,131
MPI-ESM-LR.CRCM5-UQAM,oakville,2046,125
MPI-ESM-LR.CRCM5-UQAM,oakville,2047,130
MPI-ESM-LR.CRCM5-UQAM,oakville,2048,138
MPI-ESM-LR.CRCM5-UQAM,oakville,2049,133
MPI-ESM-LR.CRCM5-UQAM,oakville,2050,131
MPI-ESM-LR.CRCM5-UQAM,oakville,2051,132
MPI-ESM-LR.CRCM5-UQAM,oakville,2052,127
MPI-ESM-LR.CRCM5-UQAM,oakville,2053,138
MPI-ESM-LR.CRCM5-UQAM,oakville,2054,137
MPI-ESM-LR.CRCM5-UQAM,oakville,2055,137
MPI-ESM-LR.CRCM5-UQAM,oakville,2056,134
MPI-ESM-LR.CRCM5-UQAM,oakville,2057,127
MPI-ESM-LR.CRCM5-UQAM,oakville,2058,132
MPI-ESM-LR.CRCM5-UQAM,oakville,2059,131
MPI-ESM-LR.CRCM5-UQAM,oakville,2060,133
MPI-ESM-LR.CRCM5-UQAM,oakville,2061,131
MPI-ESM-LR.CRCM5-UQAM,oakville,2062,129
MPI-ESM-LR.CRCM5-UQAM,oakville,2063,130
MPI-ESM-LR.CRCM5-UQAM,oakville,2064,123
MPI-ESM-LR.CRCM5-UQAM,oakville,2065,128
MPI-ESM-LR.CRCM5-UQAM,oakville,2066,123
MPI-ESM-LR.CRCM5-UQAM,oakville,2067,134
MPI-ESM-LR.CRCM5-UQAM,oakville,2068,129
MPI-ESM-LR.CRCM5-UQAM,oakville,2069,137
MPI-ESM-LR.CRCM5-UQAM,oakville,2070,124
MPI-ESM-LR.CRCM5-UQAM,oakville,2071,124
MPI-ESM-LR.CRCM5-UQAM,oakville,2072,124
MPI-ESM-LR.CRCM5-UQAM,oakville,2073,137
MPI-ESM-LR.CRCM5-UQAM,oakville,2074,135
MPI-ESM-LR.CRCM5-UQAM,oakville,2075,127
MPI-ESM-LR.CRCM5-UQAM,oakville,2076,133
MPI-ESM-LR.CRCM5-UQAM,oakville,2077,127
MPI-ESM-LR.CRCM5-UQAM,oakville,2078,133
